"","CLLT_FP_PRNO","INCB_DVSN","ETRS_YM","FIRE_YM","BEFO_JOB","EDGB","BRCH_CODE","ETRS_YM_YEAR","FIRE_YM_YEAR"
"14692",29268,"R","199802","200803","무직","고졸",158,1998,2008
"14693",7529,"R","200403","201008","기타","#",42,2004,2010
"14694",3023,"R","200104","201404","기타","고졸",121,2001,2014
"14695",6893,"R","200311","200606","기타","#",118,2003,2006
"14696",17101,"P","198212","999912","기타","대학졸",171,1982,9999
"14697",28357,"P","199810","999912","기타","고졸",118,1998,9999
"14698",7544,"R","200403","200706","기타","#",45,2004,2007
"14699",7547,"P","200403","999912","기타","고졸",106,2004,9999
"14700",24092,"R","199507","201005","기타","고졸",16,1995,2010
"14701",7533,"R","200403","200708","무직","대학졸",113,2004,2007
"14702",6338,"R","200308","200506","기타","고졸",69,2003,2005
"14703",7464,"R","200403","200411","기타","#",88,2004,2004
"14704",3051,"P","200107","999912","기타","대학졸",103,2001,9999
"14705",6730,"R","200310","200709","무직","고졸",160,2003,2007
"14706",7999,"R","200406","200504","기타","#",61,2004,2005
"14707",22347,"P","199209","999912","기타","고졸",75,1992,9999
"14708",26866,"R","199701","201504","기타","고졸",106,1997,2015
"14709",6602,"R","200309","201508","무직","#",44,2003,2015
"14710",8218,"R","200408","200505","기타","고졸",24,2004,2005
"14711",2346,"R","200104","200506","보험관계인","고졸",129,2001,2005
"14712",24234,"R","199503","200604","기타","고졸",47,1995,2006
"14713",5934,"R","200303","200504","보험관계인","#",118,2003,2005
"14714",3687,"R","200108","200604","기타","고졸",108,2001,2006
"14715",6867,"R","200311","200606","보험관계인","고졸",116,2003,2006
"14716",21235,"P","198803","999912","기타","고졸",160,1988,9999
"14717",23909,"R","199412","201103","기타","고졸",37,1994,2011
"14718",23903,"R","199406","200907","기타","고졸",143,1994,2009
"14719",25379,"P","199610","999912","기타","#",299,1996,9999
"14720",8651,"R","200410","200805","기타","대학졸",245,2004,2008
"14721",8363,"R","200408","201002","보험관계인","고졸",25,2004,2010
"14722",6984,"R","200312","200505","기타","고졸",38,2003,2005
"14723",8991,"R","200502","200511","보험관계인","고졸",24,2005,2005
"14724",8560,"R","200409","201001","보험관계인","고졸",294,2004,2010
"14725",2261,"R","200105","200701","기타","고졸",55,2001,2007
"14726",6532,"P","200309","999912","무직","#",78,2003,9999
"14727",9177,"P","200503","999912","기타","고졸",116,2005,9999
"14728",8348,"R","200408","201212","보험관계인","고졸",307,2004,2012
"14729",23442,"R","199402","200808","기타","고졸",14,1994,2008
"14730",21926,"R","199107","200801","기타","고졸",116,1991,2008
"14731",2355,"P","200103","999912","기타","전문대졸",25,2001,9999
"14732",9257,"R","200504","200510","회사원","고졸",113,2005,2005
"14733",1946,"R","200008","200610","기타","#",167,2000,2006
"14734",18861,"R","201210","201603","보험관계인","고졸",285,2012,2016
"14735",17303,"R","201103","201601","기타","고졸",42,2011,2016
"14736",18389,"P","201204","999912","기타","#",14,2012,9999
"14737",18916,"R","201211","201602","기타","#",37,2012,2016
"14738",18430,"R","201204","201512","기타","#",113,2012,2015
"14739",19639,"R","201312","201409","기타","#",145,2013,2014
"14740",19620,"R","201312","201405","기타","#",42,2013,2014
"14741",19256,"P","201304","999912","기타","#",88,2013,9999
"14742",19668,"P","201401","999912","기타","고졸",82,2014,9999
"14743",16510,"P","201006","999912","보험관계인","대학졸",284,2010,9999
"14744",19881,"P","201407","999912","기타","#",90,2014,9999
"14745",17505,"R","201104","201508","보험관계인","고졸",271,2011,2015
"14746",19876,"R","201407","201507","금융부문","#",84,2014,2015
"14747",19951,"R","201409","201507","기타","#",23,2014,2015
"14748",19972,"R","201410","201508","기타","#",156,2014,2015
"14749",19953,"P","201409","999912","보험관계인","고졸",269,2014,9999
"14750",20075,"P","201501","999912","#","전문대졸",51,2015,9999
"14751",19286,"P","201304","999912","기타","#",269,2013,9999
"14752",19915,"P","201408","999912","보험관계인","#",51,2014,9999
"14753",19674,"P","201401","999912","보험관계인","고졸",289,2014,9999
"14754",20299,"P","201512","999912","기타","#",171,2015,9999
"14755",20334,"P","201605","999912","기타","#",47,2016,9999
"14756",27197,"R","199703","200010","기타","고졸",154,1997,2000
"14757",23893,"R","199401","199912","기타","고졸",156,1994,1999
"14758",28658,"R","199801","200202","기타","고졸",80,1998,2002
"14759",22954,"R","199308","200312","사기업체","대학졸",67,1993,2003
"14760",26260,"R","199712","200105","무직","고졸",14,1997,2001
"14761",23654,"R","199404","199902","기타","고졸",118,1994,1999
"14762",27769,"R","199802","199901","기타","고졸",129,1998,1999
"14763",26405,"R","199708","199810","기타","고졸",29,1997,1998
"14764",24955,"R","199612","199808","기타","고졸",69,1996,1998
"14765",26851,"R","199711","199805","기타","고졸",106,1997,1998
"14766",26777,"R","199712","199908","무직","고졸",103,1997,1999
"14767",24041,"R","199506","200603","기타","고졸",58,1995,2006
"14768",27141,"R","199705","199807","기타","고졸",167,1997,1998
"14769",28879,"R","199803","199906","기타","고졸",106,1998,1999
"14770",29027,"R","199803","199812","무직","고졸",146,1998,1998
"14771",25426,"R","199602","200201","기타","고졸",122,1996,2002
"14772",29329,"R","199804","199811","무직","고졸",154,1998,1998
"14773",25876,"R","199612","200003","기타","고졸",158,1996,2000
"14774",27049,"R","199706","200311","무직","고졸",160,1997,2003
"14775",29099,"R","199805","199811","기타","고졸",136,1998,1998
"14776",21760,"R","199006","200404","학생","고졸",111,1990,2004
"14777",25417,"R","199611","200108","기타","고졸",122,1996,2001
"14778",21917,"R","199108","200403","기타","고졸",53,1991,2004
"14779",28591,"R","199805","199905","기타","고졸",88,1998,1999
"14780",21265,"R","198904","199811","기타","고졸",31,1989,1998
"14781",24020,"R","199505","200210","사기업체","고졸",19,1995,2002
"14782",24006,"R","199512","200209","기타","고졸",99999999,1995,2002
"14783",28286,"R","199808","199901","기타","고졸",32,1998,1999
"14784",25096,"R","199609","200303","기타","고졸",78,1996,2003
"14785",27523,"R","199803","199812","기타","고졸",31,1998,1998
"14786",25049,"R","199609","200201","기타","고졸",56,1996,2002
"14787",20556,"R","197406","200108","기타","고졸",145,1974,2001
"14788",28880,"R","199810","199912","기타","고졸",106,1998,1999
"14789",26170,"R","199708","200508","기타","전문대졸",17,1997,2005
"14790",29298,"R","199809","200010","기타","고졸",125,1998,2000
"14791",28255,"R","199804","200604","기타","고졸",61,1998,2006
"14792",28677,"R","199808","199901","기타","고졸",118,1998,1999
"14793",22701,"R","199301","200104","기타","중졸",17,1993,2001
"14794",26672,"R","199708","200009","기타","고졸",84,1997,2000
"14795",28418,"R","199808","199905","기타","고졸",74,1998,1999
"14796",22302,"R","199207","200207","기타","중졸",127,1992,2002
"14797",28325,"R","199805","200001","무직","고졸",37,1998,2000
"14798",29477,"R","199812","199904","무직","고졸",38,1998,1999
"14799",27642,"R","199806","200707","기타","고졸",19,1998,2007
"14800",24664,"R","199511","199905","기타","고졸",150,1995,1999
"14801",27613,"R","199802","200102","무직","고졸",56,1998,2001
"14802",24198,"R","199508","200110","기타","고졸",38,1995,2001
"14803",30458,"R","199903","200601","무직","고졸",44,1999,2006
"14804",30813,"R","199902","199905","기타","#",103,1999,1999
"14805",25217,"R","199602","200602","기타","고졸",32,1996,2006
"14806",23939,"R","199504","200509","기타","고졸",17,1995,2005
"14807",30340,"R","199904","200111","기타","고졸",32,1999,2001
"14808",21355,"R","198901","200604","기타","고졸",61,1989,2006
"14809",29552,"R","199904","200103","기타","고졸",99999999,1999,2001
"14810",20642,"R","198006","200709","기타","#",74,1980,2007
"14811",30223,"R","199906","200004","기타","고졸",29,1999,2000
"14812",24371,"R","199505","200005","기타","고졸",86,1995,2000
"14813",30861,"R","199906","200303","무직","고졸",100,1999,2003
"14814",24820,"R","199603","200305","기타","고졸",25,1996,2003
"14815",23225,"R","199301","200610","사기업체","고졸",154,1993,2006
"14816",21349,"R","198906","200212","기타","#",29,1989,2002
"14817",21423,"R","198908","200608","사기업체","고졸",106,1989,2006
"14818",31300,"R","199902","200012","무직","고졸",158,1999,2000
"14819",30475,"R","199908","200011","무직","고졸",44,1999,2000
"14820",30418,"R","199903","200209","기타","고졸",74,1999,2002
"14821",31119,"R","199909","199912","기타","고졸",136,1999,1999
"14822",30624,"R","199909","200207","무직","고졸",88,1999,2002
"14823",30915,"R","199904","200009","무직","고졸",106,1999,2000
"14824",30845,"R","199909","200003","기타","고졸",108,1999,2000
"14825",30452,"R","199903","200011","무직","고졸",44,1999,2000
"14826",29724,"R","199912","200611","무직","고졸",11,1999,2006
"14827",29229,"R","199802","200408","무직","고졸",163,1998,2004
"14828",1501,"R","200002","200108","기타","고졸",108,2000,2001
"14829",29923,"R","199907","200111","기타","고졸",49,1999,2001
"14830",1779,"R","200002","200009","기타","고졸",147,2000,2000
"14831",26311,"R","199704","200201","학생","고졸",64,1997,2002
"14832",30673,"R","199908","200210","보험관계인","고졸",188,1999,2002
"14833",1911,"R","200005","200208","기타","고졸",150,2000,2002
"14834",27249,"R","199703","200111","일반공무원","고졸",99999999,1997,2001
"14835",21856,"R","199011","201308","기타","#",23,1990,2013
"14836",31352,"R","199904","200407","무직","고졸",3,1999,2004
"14837",1147,"R","200003","200109","무직","고졸",44,2000,2001
"14838",26734,"R","199705","200306","기타","고졸",11,1997,2003
"14839",1221,"R","200006","200101","자유업","고졸",86,2000,2001
"14840",20653,"R","198010","200105","기타","#",118,1980,2001
"14841",983,"R","200008","200012","무직","고졸",32,2000,2000
"14842",725,"R","200003","200208","기타","고졸",65,2000,2002
"14843",338,"R","200003","200411","기타","고졸",56,2000,2004
"14844",1664,"R","200008","200111","기타","고졸",134,2000,2001
"14845",1736,"R","200010","200104","무직","고졸",141,2000,2001
"14846",1883,"R","200003","200102","무직","고졸",148,2000,2001
"14847",30255,"R","199909","200407","기타","고졸",125,1999,2004
"14848",31016,"R","199906","200412","기타","#",134,1999,2004
"14849",21414,"R","198907","200201","사기업체","고졸",113,1989,2002
"14850",549,"R","200009","200104","기타","고졸",17,2000,2001
"14851",21013,"R","198707","200210","기타","고졸",62,1987,2002
"14852",28947,"R","199803","200210","무직","고졸",102,1998,2002
"14853",30610,"R","199906","200202","무직","고졸",88,1999,2002
"14854",26506,"R","199702","200107","기타","고졸",74,1997,2001
"14855",1840,"R","200006","200604","기타","고졸",163,2000,2006
"14856",31438,"R","199907","200304","기타","고졸",204,1999,2003
"14857",26652,"R","199711","200112","무직","고졸",88,1997,2001
"14858",1369,"R","200001","200301","기타","고졸",118,2000,2003
"14859",2396,"R","200104","200202","기타","고졸",17,2001,2002
"14860",30995,"R","199901","200712","기타","고졸",196,1999,2007
"14861",26960,"R","199708","200902","기타","고졸",145,1997,2009
"14862",2475,"R","200106","200109","무직","대학졸",78,2001,2001
"14863",2297,"R","200101","200607","기타","고졸",31,2001,2006
"14864",2110,"R","200010","200204","회사원","고졸",86,2000,2002
"14865",2726,"R","200106","200201","기타","#",32,2001,2002
"14866",1986,"R","200007","200510","기타","고졸",125,2000,2005
"14867",3041,"R","200106","200202","기타","고졸",103,2001,2002
"14868",21160,"R","198805","200407","사기업체","고졸",106,1988,2004
"14869",2556,"R","200108","200111","기타","고졸",56,2001,2001
"14870",25229,"R","199610","200404","사기업체","고졸",32,1996,2004
"14871",2777,"R","200106","200204","기타","고졸",74,2001,2002
"14872",31249,"R","199906","200206","기타","고졸",205,1999,2002
"14873",27775,"R","199805","200905","기타","전문대졸",25,1998,2009
"14874",28519,"P","199805","999912","기타","#",86,1998,9999
"14875",1799,"R","200007","200206","기타","고졸",160,2000,2002
"14876",427,"R","200012","200304","무직","고졸",69,2000,2003
"14877",24931,"R","199606","200509","기타","전문대졸",21,1996,2005
"14878",22155,"R","199109","200312","기타","고졸",136,1991,2003
"14879",23184,"R","199304","200803","기타","고졸",158,1993,2008
"14880",4716,"R","200205","200306","기타","전문대졸",105,2002,2003
"14881",4817,"R","200206","200209","기타","고졸",146,2002,2002
"14882",4260,"R","200204","200210","무직","고졸",16,2002,2002
"14883",4907,"R","200208","200505","무직","대학졸",148,2002,2005
"14884",28657,"R","199806","200301","기타","고졸",188,1998,2003
"14885",4866,"R","200205","200506","기타","#",163,2002,2005
"14886",5056,"R","200202","200310","보험관계인","고졸",84,2002,2003
"14887",1921,"R","200009","200603","무직","고졸",148,2000,2006
"14888",5545,"R","200211","200302","보험관계인","대학졸",14,2002,2003
"14889",5534,"R","200210","200403","기타","고졸",14,2002,2004
"14890",5354,"R","200210","200607","기타","고졸",83,2002,2006
"14891",5099,"R","200201","200502","기타","고졸",221,2002,2005
"14892",4462,"R","200211","200404","기타","고졸",45,2002,2004
"14893",1300,"R","200011","200809","기타","중졸",88,2000,2008
"14894",1813,"R","200009","200310","무직","고졸",160,2000,2003
"14895",4158,"R","200209","200512","기타","고졸",129,2002,2005
"14896",6372,"R","200308","200512","기타","고졸",124,2003,2005
"14897",9028,"R","200502","200609","기타","#",117,2005,2006
"14898",8071,"R","200407","200802","기타","고졸",13,2004,2008
"14899",21885,"R","199104","201004","기타","고졸",21,1991,2010
"14900",8655,"R","200410","200706","기타","고졸",77,2004,2007
"14901",17258,"R","201102","201204","보험관계인","#",51,2011,2012
"14902",17753,"R","201107","201212","보험관계인","#",51,2011,2012
"14903",19640,"P","201312","999912","기타","#",191,2013,9999
"14904",13369,"P","200803","999912","보험관계인","대학졸",191,2008,9999
"14905",23254,"R","199308","201408","기타","고졸",191,1993,2014
"14906",2207,"R","200008","200102","기타","대학졸",162,2000,2001
"14907",31487,"R","199910","200208","회사원","고졸",96,1999,2002
"14908",2206,"R","200008","200107","기타","고졸",162,2000,2001
"14909",3998,"R","200101","200204","기타","고졸",171,2001,2002
